"Entrez.ID","TxDb.hg38.Transcript.ID","Chromosome","Start.BP","End.BP","Symbol","Ensembl.ID","Symbol.Alt","Bin.ID"
"10400",205012,"chr17",17505563,17506323,"PEMT","ENSG00000133027",NA,3501
"5179",111334,"chr8",56440954,56446030,"PENK","ENSG00000181195",NA,11288
"5184",226435,"chr19",33386950,33389120,"PEPD","ENSG00000124299",NA,6677
"5187",204408,"chr17",8140472,8152404,"PER1","ENSG00000179094",NA,1628
"8864",41268,"chr2",238244044,238288610,"PER2","ENSG00000132326",NA,47648
"8863",667,"chr1",7784291,7845177,"PER3","ENSG00000049246",NA,1556
"64065",91038,"chr6",138088505,138107419,"PERP","ENSG00000112378",NA,27617
"23481",243489,"chr22",30576625,30591910,"PES1","ENSG00000100029",NA,6115
"5188",67063,"chr4",151670504,151761007,"PET112","ENSG00000059691","GATB",30334
"100303755",230789,"chr20",18137863,18143169,"PET117","ENSG00000232838",NA,3627
"5189",101273,"chr7",92487020,92528441,"PEX1","ENSG00000127980",NA,18497
"5192",12139,"chr1",2403964,2412564,"PEX10","ENSG00000157911",NA,480
"8800",183835,"chr15",89677764,89690782,"PEX11A","ENSG00000166821",NA,17935
"8799",17747,"chr1",145911350,145918717,"PEX11B","ENSG00000131779",NA,29182
"92960",224138,"chr19",7476875,7489035,"PEX11G","ENSG00000104883",NA,1495
"5193",206164,"chr17",35574795,35578571,"PEX12","ENSG00000108733",NA,7114
"5194",24784,"chr2",61017225,61019067,"PEX13","ENSG00000162928",NA,12203
"5195",837,"chr1",10472288,10536572,"PEX14","ENSG00000142655",NA,2094
"9409",142482,"chr11",45909663,45917877,"PEX16","ENSG00000121680",NA,9181
"5824",19387,"chr1",160240142,160282458,"PEX19","ENSG00000162735",NA,32048
"5828",111866,"chr8",76980258,77000078,"PEX2","ENSG00000164751",NA,15396
"55670",239698,"chr22",18077923,18105396,"PEX26","ENSG00000215193",NA,3615
"8504",85106,"chr6",143450805,143490616,"PEX3","ENSG00000034693",NA,28690
"5830",148245,"chr12",7188685,7201795,"PEX5","ENSG00000139197",NA,1437
"51555",56570,"chr3",179794958,179898323,"PEX5L","ENSG00000114757",NA,35958
"5190",88288,"chr6",42963865,42979181,"PEX6","ENSG00000124587",NA,8592
"5191",84962,"chr6",136822564,136913829,"PEX7","ENSG00000112357",NA,27364
"5196",64772,"chr4",73980811,73982027,"PF4","ENSG00000163737",NA,14796
"5197",59864,"chr4",73853296,73854483,"PF4V1","ENSG00000109272",NA,14770
"5198",197151,"chr17",8247618,8254286,"PFAS","ENSG00000178921",NA,1649
"5201",78318,"chr5",140245035,140303101,"PFDN1","ENSG00000113068",NA,28049
"5202",19504,"chr1",161100556,161118055,"PFDN2","ENSG00000143256",NA,32220
"5203",232606,"chr20",54208087,54219961,"PFDN4","ENSG00000101132",NA,10841
"5204",150400,"chr12",53295291,53299450,"PFDN5","ENSG00000123349",NA,10659
"10471",82164,"chr6",33289302,33290933,"PFDN6","ENSG00000204220",NA,6657
"5207",250588,"chrX",54932961,54994188,"PFKFB1","ENSG00000158571",NA,10986
"5208",10019,"chr1",207034366,207063209,"PFKFB2","ENSG00000123836",NA,41406
"5209",123700,"chr10",6144934,6235532,"PFKFB3","ENSG00000170525",NA,1228
"5210",51800,"chr3",48517684,48556803,"PFKFB4","ENSG00000114268",NA,9703
"5211",237816,"chr21",44300051,44327376,"PFKL","ENSG00000141959",NA,8860
"5213",149730,"chr12",48105139,48146079,"PFKM","ENSG00000152556",NA,9621
"5214",123531,"chr10",3066333,3101554,"PFKP","ENSG00000067057",NA,613
"5216",203840,"chr17",4945652,4948530,"PFN1","ENSG00000108518",NA,989
"5217",55732,"chr3",149964904,149970895,"PFN2","ENSG00000070087",NA,29992
"375189",33152,"chr2",24114809,24123334,"PFN4","ENSG00000176732",NA,4822
"643834",135726,"chr11",61203307,61207864,"PGA3","ENSG00000229859",NA,12240
"643847",135734,"chr11",61222347,61231694,"PGA4","ENSG00000229183",NA,12244
"5222",135743,"chr11",61241175,61251444,"PGA5","ENSG00000256713",NA,12248
"5223",126728,"chr10",97426191,97433444,"PGAM1","ENSG00000171314",NA,19485
"5224",99684,"chr7",44062727,44065567,"PGAM2","ENSG00000164708",NA,8812
"441531",251290,"chrX",77967949,77969638,"PGAM4","ENSG00000226784",NA,15593
"192111",154522,"chr12",132710819,132719166,"PGAM5","ENSG00000247077",NA,26542
"80055",39634,"chr2",196833004,196926707,"PGAP1","ENSG00000197121",NA,39366
"27315",133177,"chr11",3797724,3826371,"PGAP2","ENSG00000148985",NA,759
"93210",206488,"chr17",39671122,39688057,"PGAP3","ENSG00000161395",NA,7934
"84547",81257,"chr6",28281572,28302549,"PGBD1","ENSG00000137338",NA,5656
"267002",11682,"chr1",248906196,248919946,"PGBD2","ENSG00000185220",NA,49781
"161779",176138,"chr15",34102083,34108686,"PGBD4","ENSG00000182405",NA,6820
"79605",21971,"chr1",230314490,230426332,"PGBD5","ENSG00000177614",NA,46062
"5226",815,"chr1",10398592,10411552,"PGD","ENSG00000142657",NA,2079
"5228",173772,"chr14",74941834,74955597,"PGF","ENSG00000119630",NA,14988
"5229",77323,"chr5",115204012,115262877,"PGGT1B","ENSG00000164219",NA,23040
"5230",247140,"chrX",77910739,78126949,"PGK1","ENSG00000102144",NA,15582
"5232",88521,"chr6",49785660,49787285,"PGK2","ENSG00000170950",NA,9957
"25796",218209,"chr19",17511636,17521043,"PGLS","ENSG00000130313",NA,3502
"8993",228230,"chr19",46019153,46023053,"PGLYRP1","ENSG00000008438",NA,9203
"114771",18316,"chr1",153297116,153312952,"PGLYRP3","ENSG00000159527",NA,30659
"57115",18318,"chr1",153330120,153348840,"PGLYRP4","ENSG00000163218",NA,30666
"5236",4243,"chr1",63593411,63660209,"PGM1","ENSG00000079739",NA,12718
"55276",58914,"chr4",37826660,37839663,"PGM2","ENSG00000169299",NA,7565
"283209",144954,"chr11",74330316,74398433,"PGM2L1","ENSG00000165434",NA,14866
"5238",89157,"chr6",83147324,83193265,"PGM3","ENSG00000013375",NA,16629
"5239",116081,"chr9",68328308,68406345,"PGM5","ENSG00000154330",NA,13665
"283871",191321,"chr16",2211593,2214840,"PGP","ENSG00000184207",NA,442
"54858",218398,"chr19",18340598,18363678,"PGPEP1","ENSG00000130517",NA,3668
"145814",184205,"chr15",98968229,99007792,"PGPEP1L","ENSG00000183571",NA,19793
"5241",145972,"chr11",101029624,101129813,"PGR","ENSG00000082175",NA,20205
"10857",247861,"chrX",119236245,119244465,"PGRMC1","ENSG00000101856",NA,23847
"10424",66523,"chr4",128269237,128288822,"PGRMC2","ENSG00000164040",NA,25653
"9489",202488,"chr17",78378649,78396385,"PGS1","ENSG00000087157",NA,15675
"221692",80599,"chr6",12716312,13230363,"PHACTR1","ENSG00000112137",NA,2543
"9749",85124,"chr6",143536845,143824164,"PHACTR2","ENSG00000112419",NA,28707
"116154",232878,"chr20",59577509,59847711,"PHACTR3","ENSG00000087495",NA,11915
"65979",2104,"chr1",28369582,28459239,"PHACTR4","ENSG00000204138",NA,5673
"51808",71690,"chr5",126600925,126604064,"PHAX","ENSG00000164902",NA,25320
"5245",208040,"chr17",49404049,49414905,"PHB","ENSG00000167085","PHB1",9880
"11331",155140,"chr12",6965327,6967575,"PHB2","ENSG00000215021",NA,1393
"1911",148396,"chr12",8913896,8922691,"PHC1","ENSG00000111752",NA,1782
"1912",14072,"chr1",33323623,33430646,"PHC2","ENSG00000134686",NA,6664
"80012",56336,"chr3",170086732,170102899,"PHC3","ENSG00000173889",NA,34017
"5251",245432,"chrX",22032325,22251310,"PHEX","ENSG00000102174",NA,4406
"5252",82178,"chr6",33410399,33413294,"PHF1","ENSG00000112511",NA,6682
"55274",92023,"chr6",169703902,169724500,"PHF10","ENSG00000130024",NA,33940
"51131",162318,"chr13",49495610,49521033,"PHF11","ENSG00000136147",NA,9899
"57649",205748,"chr17",28905250,28951518,"PHF12","ENSG00000109118",NA,5781
"148479",608,"chr1",6613731,6624030,"PHF13","ENSG00000116273",NA,1322
"9678",92533,"chr7",10973336,11110321,"PHF14","ENSG00000106443",NA,2194
"23338",71943,"chr5",134524312,134566580,"PHF15","ENSG00000043143","JADE2",26904
"9767",245924,"chrX",46912276,47027976,"PHF16","ENSG00000102221","JADE3",9382
"79960",61486,"chr4",128809700,128875224,"PHF17","ENSG00000077684","JADE1",25761
"26147",122240,"chr9",120855651,120877188,"PHF19","ENSG00000119403",NA,24171
"5253",116798,"chr9",93576584,93679587,"PHF2","ENSG00000197724",NA,18715
"51230",231562,"chr20",35771974,35863400,"PHF20","ENSG00000025293",NA,7154
"51105",108866,"chr8",132775358,132845923,"PHF20L1","ENSG00000129292",NA,26555
"51317",142493,"chr11",45929319,46121454,"PHF21A","ENSG00000135365",NA,9185
"112885",244523,"chr22",44881162,45008993,"PHF21B","ENSG00000056487",NA,8976
"79142",204187,"chr17",7235029,7239439,"PHF23","ENSG00000040633",NA,1447
"23469",83227,"chr6",63635802,63726011,"PHF3","ENSG00000118482",NA,12727
"84844",244294,"chr22",41459717,41468692,"PHF5A","ENSG00000100410",NA,8291
"84295",248130,"chrX",134373288,134397098,"PHF6","ENSG00000156531",NA,26874
"51533",44498,"chr3",52410660,52423641,"PHF7","ENSG00000010318",NA,10482
"23133",250556,"chrX",53936676,54045249,"PHF8","ENSG00000172943",NA,10787
"26227",6325,"chr1",119648411,119744190,"PHGDH","ENSG00000092621",NA,23929
"55023",89065,"chr6",78934419,79078254,"PHIP","ENSG00000146247",NA,15786
"5255",251055,"chrX",72578814,72714306,"PHKA1","ENSG00000067177",NA,14515
"5256",249479,"chrX",18892298,18984114,"PHKA2","ENSG00000044446",NA,3778
"5257",187740,"chr16",47461123,47547547,"PHKB","ENSG00000102893",NA,9492
"5260",100217,"chr7",56080283,56092996,"PHKG1","ENSG00000164776",NA,11216
"5261",187318,"chr16",30740667,30751381,"PHKG2","ENSG00000156873",NA,6148
"22822",158808,"chr12",76025447,76031604,"PHLDA1","ENSG00000139289",NA,15205
"7262",140635,"chr11",2928273,2929420,"PHLDA2","ENSG00000181649",NA,585
"23612",20718,"chr1",201464278,201469188,"PHLDA3","ENSG00000174307",NA,40292
"23187",139234,"chr11",118606440,118658031,"PHLDB1","ENSG00000019144",NA,23721
"90102",45877,"chr3",111732461,111778458,"PHLDB2","ENSG00000144824",NA,22346
"653583",227862,"chr19",43474954,43495694,"PHLDB3","ENSG00000176531",NA,8694
"23239",213000,"chr18",62715541,62980433,"PHLPP1","ENSG00000081913",NA,12543
"23035",195063,"chr16",71637835,71681854,"PHLPP2","ENSG00000040199",NA,14327
"162466",208027,"chr17",49223366,49230787,"PHOSPHO1","ENSG00000173868",NA,9844
"493911",28784,"chr2",169694454,169701706,"PHOSPHO2","ENSG00000144362",NA,33938
"100526832",28791,"chr2",169694488,169749682,"PHOSPHO2-KLHL23","ENSG00000213160",NA,33938
"401",144752,"chr11",72239077,72244176,"PHOX2A","ENSG00000165462",NA,14447
"29085",118902,"chr9",136848724,136851022,"PHPT1","ENSG00000054148",NA,27369
"57661",132770,"chr11",576470,611964,"PHRF1","ENSG00000070047",NA,115
"10745",17279,"chr1",113696831,113715212,"PHTF1","ENSG00000116793",NA,22739
"57157",94836,"chr7",77798773,77957225,"PHTF2","ENSG00000006576",NA,15559
"5264",128676,"chr10",13277796,13299763,"PHYH","ENSG00000107537",NA,2655
"254295",118147,"chr9",128920966,128927196,"PHYHD1","ENSG00000175287",NA,25784
"9796",110298,"chr8",22219703,22232099,"PHYHIP","ENSG00000168490",NA,4443
"84457",125129,"chr10",59176643,59247770,"PHYHIPL","ENSG00000165443",NA,11835
"51050",107272,"chr8",74824534,74851147,"PI15","ENSG00000137558",NA,14964
"221476",82431,"chr6",36948263,36964820,"PI16","ENSG00000164530",NA,7389
"5266",232087,"chr20",45174902,45176544,"PI3","ENSG00000124102",NA,9034
"55361",126756,"chr10",97584374,97673910,"PI4K2A","ENSG00000155252",NA,19516
"55300",58683,"chr4",25160663,25277306,"PI4K2B","ENSG00000038210",NA,5032
"5297",242774,"chr22",20707691,20858811,"PI4KA","ENSG00000241973",NA,4141
"5298",18140,"chr1",151291797,151327715,"PI4KB","ENSG00000143393",NA,30258
"8554",177935,"chr15",68054309,68142339,"PIAS1","ENSG00000033800",NA,13610
"9063",214722,"chr18",46803218,46917507,"PIAS2","ENSG00000078043",NA,9360
"10401",17730,"chr1",145848522,145851354,"PIAS3","ENSG00000131788",NA,29169
"51588",216385,"chr19",4007736,4039386,"PIAS4","ENSG00000105229",NA,801
"10464",162779,"chr13",72782133,73016461,"PIBF1","ENSG00000083535",NA,14556
"8301",145573,"chr11",85957175,86069084,"PICALM","ENSG00000073921",NA,17191
"9463",241463,"chr22",38056311,38059306,"PICK1","ENSG00000100151",NA,7611
"55022",40920,"chr2",228850526,229245060,"PID1","ENSG00000153823",NA,45770
"55367",140427,"chr11",799179,804675,"PIDD","ENSG00000177595","PIDD1",159
"9780",195993,"chr16",88715338,88785220,"PIEZO1","ENSG00000103335",NA,17743
"63895",213799,"chr18",10666483,10672747,"PIEZO2","ENSG00000154864",NA,2133
"80119",182130,"chr15",64815632,64825647,"PIF1","ENSG00000140451",NA,12963
"5277",249372,"chrX",15319452,15330975,"PIGA","ENSG00000165195",NA,3063
"9488",177373,"chr15",55318960,55355647,"PIGB","ENSG00000069943",NA,11063
"5279",19988,"chr1",172441457,172444069,"PIGC","ENSG00000135845",NA,34488
"5281",34122,"chr2",46580937,46617041,"PIGF","ENSG00000151665",NA,9316
"54872",57654,"chr4",499210,521961,"PIGG","ENSG00000174227",NA,99
"5283",173347,"chr14",67581955,67600169,"PIGH","ENSG00000100564",NA,13516
"10026",16068,"chr1",77088989,77219430,"PIGK","ENSG00000142892",NA,15417
"9487",197451,"chr17",16217191,16300187,"PIGL","ENSG00000108474",NA,3243
"93183",19355,"chr1",160024953,160031990,"PIGM","ENSG00000143315",NA,32004
"23556",215282,"chr18",61905255,62154623,"PIGN","ENSG00000197563",NA,12381
"84720",120125,"chr9",35087237,35096564,"PIGO","ENSG00000165282",NA,7017
"51227",238996,"chr21",37062846,37072811,"PIGP","ENSG00000185808",NA,7412
"9091",184544,"chr16",566995,574519,"PIGQ","ENSG00000007541",NA,113
"5284",21083,"chr1",206928522,206946466,"PIGR","ENSG00000162896",NA,41385
"94005",205568,"chr17",28553383,28571528,"PIGS","ENSG00000087111",NA,5710
"51604",232123,"chr20",45416084,45426202,"PIGT","ENSG00000124155",NA,9083
"128869",234735,"chr20",34560542,34677092,"PIGU","ENSG00000101464",NA,6912
"55650",1960,"chr1",26787054,26798257,"PIGV","ENSG00000060642",NA,5357
"284098",198971,"chr17",36534987,36539303,"PIGW","ENSG00000277161",NA,7306
"54965",49815,"chr3",196639775,196731093,"PIGX","ENSG00000163964",NA,39327
"80235",57461,"chr3",196946356,196968833,"PIGZ","ENSG00000119227",NA,39389
"55011",228743,"chr19",49446298,49447177,"PIH1D1","ENSG00000104872",NA,9889
"120379",146402,"chr11",112063218,112074013,"PIH1D2","ENSG00000150773",NA,22412
"118788",131225,"chr10",96593315,96720514,"PIK3AP1","ENSG00000155629",NA,19318
"5286",141660,"chr11",17077730,17207920,"PIK3C2A","ENSG00000011405",NA,3415
"5287",20937,"chr1",204422628,204490424,"PIK3C2B","ENSG00000133056",NA,40884
"5288",148823,"chr12",18242961,18648414,"PIK3C2G","ENSG00000139144",NA,3648
"5289",212289,"chr18",41955234,42087830,"PIK3C3","ENSG00000078142",NA,8391
"5290",48393,"chr3",179148114,179198888,"PIK3CA","ENSG00000121879",NA,35829
"5291",55333,"chr3",138652698,138834928,"PIK3CB","ENSG00000051382",NA,27730
"5293",737,"chr1",9629889,9715673,"PIK3CD","ENSG00000171608",NA,1925
"5294",96114,"chr7",106865278,106905821,"PIK3CG","ENSG00000105851",NA,21373
"113791",243548,"chr22",31281594,31290754,"PIK3IP1","ENSG00000100100",NA,6256
"5295",69937,"chr5",68215740,68275497,"PIK3R1","ENSG00000145675",NA,13643
"5296",218374,"chr19",18153158,18178117,"PIK3R2","ENSG00000105647",NA,3630
"8503",14916,"chr1",46040140,46132629,"PIK3R3","ENSG00000117461",NA,9208
"30849",55073,"chr3",130678934,130746829,"PIK3R4","ENSG00000196455",NA,26135
"23533",204562,"chr17",8878911,8965703,"PIK3R5","ENSG00000141506",NA,1775
"146850",204559,"chr17",8802722,8867674,"PIK3R6","ENSG00000276231",NA,1760
"200576",30311,"chr2",208266255,208358746,"PIKFYVE","ENSG00000115020",NA,41653
"29992",95705,"chr7",100367530,100399302,"PILRA","ENSG00000085514",NA,20073
"29990",95703,"chr7",100357380,100358989,"PILRB","ENSG00000121716",NA,20071
"5292",82448,"chr6",37170152,37175428,"PIM1","ENSG00000137193",NA,7434
"11040",250136,"chrX",48913182,48919024,"PIM2","ENSG00000102096",NA,9782
"415116",242274,"chr22",49960768,49961646,"PIM3","ENSG00000198355",NA,9992
"5300",217034,"chr19",9835257,9836725,"PIN1","ENSG00000127445",NA,1967
"5303",246918,"chrX",72181353,72197101,"PIN4","ENSG00000102309",NA,14436
"65018",1436,"chr1",20633458,20651511,"PINK1","ENSG00000158828",NA,4126
"54984",109791,"chr8",10764961,10839875,"PINX1","ENSG00000254093",NA,2152
"54103",100872,"chr7",77310751,77327484,"PION","ENSG00000186088","GSAP",15462
"5304",97446,"chr7",143132077,143139739,"PIP","ENSG00000159763",NA,28626
"5305",128965,"chr10",22534854,22714578,"PIP4K2A","ENSG00000150867",NA,4506
"8396",206403,"chr17",38765691,38799556,"PIP4K2B","ENSG00000276293",NA,7753
"79837",151216,"chr12",57591174,57601926,"PIP4K2C","ENSG00000166908",NA,11518
"8394",7029,"chr1",151197949,151231761,"PIP5K1A","ENSG00000143398",NA,30239
"8395",116091,"chr9",68705240,69009176,"PIP5K1B","ENSG00000107242",NA,13741
"23396",223623,"chr19",3630183,3700390,"PIP5K1C","ENSG00000186111",NA,726
"138429",122584,"chr9",127920881,127921734,"PIP5KL1","ENSG00000167103",NA,25584
"51268",198412,"chr17",28950513,29056683,"PIPOX","ENSG00000179761",NA,5790
"8544",249393,"chrX",15384799,15407653,"PIR","ENSG00000087842",NA,3076
"23761",243578,"chr22",31618491,31628221,"PISD","ENSG00000241878",NA,6323
"57095",1655,"chr1",23778418,23788232,"PITHD1","ENSG00000057757",NA,4755
"5306",203441,"chr17",1517718,1562792,"PITPNA","ENSG00000174238",NA,303
"23760",243240,"chr22",27851669,27919256,"PITPNB","ENSG00000180957",NA,5570
"26207",201547,"chr17",67377281,67697256,"PITPNC1","ENSG00000154217",NA,13475
"9600",144402,"chr11",67491768,67504369,"PITPNM1","ENSG00000110697",NA,13498
"57605",160790,"chr12",122983480,123110495,"PITPNM2","ENSG00000090975",NA,24596
"83394",204052,"chr17",6451263,6556555,"PITPNM3","ENSG00000091622",NA,1290
"10531",128243,"chr10",3137728,3141577,"PITRM1","ENSG00000107959",NA,627
"5307",78000,"chr5",135027734,135034228,"PITX1","ENSG00000069011",NA,27005
"5308",66125,"chr4",110617423,110621734,"PITX2","ENSG00000164093",NA,22123
"5309",131584,"chr10",102230189,102241512,"PITX3","ENSG00000107859",NA,20446
"9271",154337,"chr12",130337887,130372637,"PIWIL1","ENSG00000125207",NA,26067
"55124",105182,"chr8",22275316,22357568,"PIWIL2","ENSG00000197181",NA,4455
"440822",243067,"chr22",24719034,24774716,"PIWIL3","ENSG00000184571",NA,4943
"143689",138326,"chr11",94543840,94616564,"PIWIL4","ENSG00000134627",NA,18908
"64219",250868,"chrX",69160854,69165437,"PJA1","ENSG00000181191",NA,13832
"9867",77206,"chr5",109334713,109383433,"PJA2","ENSG00000198961",NA,21866
"5310",191266,"chr16",2088708,2135898,"PKD1","ENSG00000008710",NA,417
"168507",100014,"chr7",47740202,47812030,"PKD1L1","ENSG00000158683",NA,9548
"114780",195605,"chr16",81100875,81113981,"PKD1L2","ENSG00000166473",NA,16220
"342372",195117,"chr16",71929538,72000402,"PKD1L3","ENSG00000277481",NA,14385
"5311",60331,"chr4",88007635,88077777,"PKD2","ENSG00000118762",NA,17601
"9033",131439,"chr10",100288149,100330228,"PKD2L1","ENSG00000107593",NA,20057
"27039",72113,"chr5",137887968,137906277,"PKD2L2","ENSG00000078795",NA,27577
"91461",24240,"chr2",42048021,42058517,"PKDCC","ENSG00000162878",NA,8409
"10343",244587,"chr22",46255663,46263343,"PKDREJ","ENSG00000130943",NA,9251
"5314",88542,"chr6",51615299,52087613,"PKHD1","ENSG00000170927",NA,10323
"93035",108203,"chr8",109362461,109537207,"PKHD1L1","ENSG00000205038",NA,21872
"5569",107311,"chr8",78516340,78605267,"PKIA","ENSG00000171033",NA,15703
"5570",84447,"chr6",122471917,122726372,"PKIB","ENSG00000135549",NA,24494
"11142",232026,"chr20",44531785,44619037,"PKIG","ENSG00000168734",NA,8906
"5313",18738,"chr1",155289293,155301438,"PKLR","ENSG00000143627",NA,31057
"5315",182538,"chr15",72199029,72204559,"PKM2","ENSG00000067225","PKM",14439
"9088",191482,"chr16",2968102,2980416,"PKMYT1","ENSG00000127564",NA,593
"5585",217698,"chr19",14433053,14446436,"PKN1","ENSG00000123143",NA,2886
"5586",5072,"chr1",88684222,88806268,"PKN2","ENSG00000065243",NA,17736
"29941",118132,"chr9",128702503,128720916,"PKN3","ENSG00000160447",NA,25740
"5316",237699,"chr21",42974510,43033931,"PKNOX1","ENSG00000160199",NA,8594
"63876",139741,"chr11",125164687,125431501,"PKNOX2","ENSG00000165495",NA,25032
"5317",9556,"chr1",201283452,201332993,"PKP1","ENSG00000081277",NA,40256
"5318",156343,"chr12",32790745,32821907,"PKP2","ENSG00000057294",NA,6558
"11187",132730,"chr11",392614,404908,"PKP3","ENSG00000184363",NA,78
"8502",28495,"chr2",158456952,158681429,"PKP4","ENSG00000144283",NA,31691
"51365",46170,"chr3",119597875,119629716,"PLA1A","ENSG00000144837",NA,23919
"8399",192268,"chr16",14672548,14694308,"PLA2G10","ENSG00000069764",NA,2934
"81579",66089,"chr4",109709989,109730070,"PLA2G12A","ENSG00000123739",NA,21941
"84647",130304,"chr10",72934762,72954806,"PLA2G12B","ENSG00000138308",NA,14586
"23659",189178,"chr16",68245304,68259923,"PLA2G15","ENSG00000103066",NA,13649
"11145",143690,"chr11",63573195,63614369,"PLA2G16","ENSG00000176485","PLAAT3",12714
